transaction_date,outlet,meal_name,covers,unit_price_taka,gross_revenue_taka,day_name,week_number,month,day_idx
06/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,41,480,19680,Friday,31,Aug-2021,217
06/08/2021,Star Kabab - Purana Paltan,Kabab Roll,105,150,15750,Friday,31,Aug-2021,217
06/08/2021,Star Kabab - Purana Paltan,Chicken Boti,72,200,14400,Friday,31,Aug-2021,217
07/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,49,320,15680,Saturday,31,Aug-2021,218
07/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,12,250,3000,Saturday,31,Aug-2021,218
07/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Saturday,31,Aug-2021,218
07/08/2021,Star Kabab - Purana Paltan,Kabab Roll,75,150,11250,Saturday,31,Aug-2021,218
07/08/2021,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Saturday,31,Aug-2021,218
08/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,27,320,8640,Sunday,31,Aug-2021,219
08/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Sunday,31,Aug-2021,219
08/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,10,480,4800,Sunday,31,Aug-2021,219
08/08/2021,Star Kabab - Purana Paltan,Kabab Roll,57,150,8550,Sunday,31,Aug-2021,219
08/08/2021,Star Kabab - Purana Paltan,Chicken Boti,33,200,6600,Sunday,31,Aug-2021,219
09/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,40,320,12800,Monday,32,Aug-2021,220
09/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,22,250,5500,Monday,32,Aug-2021,220
09/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Monday,32,Aug-2021,220
09/08/2021,Star Kabab - Purana Paltan,Kabab Roll,47,150,7050,Monday,32,Aug-2021,220
09/08/2021,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Monday,32,Aug-2021,220
10/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,52,320,16640,Tuesday,32,Aug-2021,221
10/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,25,250,6250,Tuesday,32,Aug-2021,221
10/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Tuesday,32,Aug-2021,221
10/08/2021,Star Kabab - Purana Paltan,Kabab Roll,33,150,4950,Tuesday,32,Aug-2021,221
10/08/2021,Star Kabab - Purana Paltan,Chicken Boti,31,200,6200,Tuesday,32,Aug-2021,221
11/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,51,320,16320,Wednesday,32,Aug-2021,222
11/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Wednesday,32,Aug-2021,222
11/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Wednesday,32,Aug-2021,222
11/08/2021,Star Kabab - Purana Paltan,Kabab Roll,68,150,10200,Wednesday,32,Aug-2021,222
11/08/2021,Star Kabab - Purana Paltan,Chicken Boti,42,200,8400,Wednesday,32,Aug-2021,222
12/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,35,320,11200,Thursday,32,Aug-2021,223
12/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Thursday,32,Aug-2021,223
12/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Thursday,32,Aug-2021,223
12/08/2021,Star Kabab - Purana Paltan,Kabab Roll,22,150,3300,Thursday,32,Aug-2021,223
12/08/2021,Star Kabab - Purana Paltan,Chicken Boti,38,200,7600,Thursday,32,Aug-2021,223
13/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,53,320,16960,Friday,32,Aug-2021,224
13/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,69,250,17250,Friday,32,Aug-2021,224
13/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,39,480,18720,Friday,32,Aug-2021,224
13/08/2021,Star Kabab - Purana Paltan,Kabab Roll,113,150,16950,Friday,32,Aug-2021,224
13/08/2021,Star Kabab - Purana Paltan,Chicken Boti,85,200,17000,Friday,32,Aug-2021,224
14/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,62,320,19840,Saturday,32,Aug-2021,225
14/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Saturday,32,Aug-2021,225
14/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Saturday,32,Aug-2021,225
14/08/2021,Star Kabab - Purana Paltan,Kabab Roll,70,150,10500,Saturday,32,Aug-2021,225
14/08/2021,Star Kabab - Purana Paltan,Chicken Boti,54,200,10800,Saturday,32,Aug-2021,225
15/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,14,320,4480,Sunday,32,Aug-2021,226
15/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Sunday,32,Aug-2021,226
15/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Sunday,32,Aug-2021,226
15/08/2021,Star Kabab - Purana Paltan,Kabab Roll,51,150,7650,Sunday,32,Aug-2021,226
15/08/2021,Star Kabab - Purana Paltan,Chicken Boti,65,200,13000,Sunday,32,Aug-2021,226
16/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,47,320,15040,Monday,33,Aug-2021,227
16/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,29,250,7250,Monday,33,Aug-2021,227
16/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,32,480,15360,Monday,33,Aug-2021,227
16/08/2021,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Monday,33,Aug-2021,227
16/08/2021,Star Kabab - Purana Paltan,Chicken Boti,33,200,6600,Monday,33,Aug-2021,227
17/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,33,320,10560,Tuesday,33,Aug-2021,228
17/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,43,250,10750,Tuesday,33,Aug-2021,228
17/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,23,480,11040,Tuesday,33,Aug-2021,228
17/08/2021,Star Kabab - Purana Paltan,Kabab Roll,58,150,8700,Tuesday,33,Aug-2021,228
17/08/2021,Star Kabab - Purana Paltan,Chicken Boti,28,200,5600,Tuesday,33,Aug-2021,228
18/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,37,320,11840,Wednesday,33,Aug-2021,229
18/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,41,250,10250,Wednesday,33,Aug-2021,229
18/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Wednesday,33,Aug-2021,229
18/08/2021,Star Kabab - Purana Paltan,Kabab Roll,54,150,8100,Wednesday,33,Aug-2021,229
18/08/2021,Star Kabab - Purana Paltan,Chicken Boti,40,200,8000,Wednesday,33,Aug-2021,229
19/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,35,320,11200,Thursday,33,Aug-2021,230
19/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Thursday,33,Aug-2021,230
19/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,9,480,4320,Thursday,33,Aug-2021,230
19/08/2021,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Thursday,33,Aug-2021,230
19/08/2021,Star Kabab - Purana Paltan,Chicken Boti,41,200,8200,Thursday,33,Aug-2021,230
20/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,71,320,22720,Friday,33,Aug-2021,231
20/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,55,250,13750,Friday,33,Aug-2021,231
20/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,30,480,14400,Friday,33,Aug-2021,231
20/08/2021,Star Kabab - Purana Paltan,Kabab Roll,76,150,11400,Friday,33,Aug-2021,231
20/08/2021,Star Kabab - Purana Paltan,Chicken Boti,74,200,14800,Friday,33,Aug-2021,231
21/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,65,320,20800,Saturday,33,Aug-2021,232
21/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,55,250,13750,Saturday,33,Aug-2021,232
21/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,36,480,17280,Saturday,33,Aug-2021,232
21/08/2021,Star Kabab - Purana Paltan,Kabab Roll,69,150,10350,Saturday,33,Aug-2021,232
21/08/2021,Star Kabab - Purana Paltan,Chicken Boti,74,200,14800,Saturday,33,Aug-2021,232
22/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,22,320,7040,Sunday,33,Aug-2021,233
22/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,30,250,7500,Sunday,33,Aug-2021,233
22/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Sunday,33,Aug-2021,233
22/08/2021,Star Kabab - Purana Paltan,Kabab Roll,39,150,5850,Sunday,33,Aug-2021,233
22/08/2021,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Sunday,33,Aug-2021,233
23/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,31,320,9920,Monday,34,Aug-2021,234
23/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Monday,34,Aug-2021,234
23/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,11,480,5280,Monday,34,Aug-2021,234
23/08/2021,Star Kabab - Purana Paltan,Kabab Roll,77,150,11550,Monday,34,Aug-2021,234
23/08/2021,Star Kabab - Purana Paltan,Chicken Boti,60,200,12000,Monday,34,Aug-2021,234
24/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,30,320,9600,Tuesday,34,Aug-2021,235
24/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,24,250,6000,Tuesday,34,Aug-2021,235
24/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,10,480,4800,Tuesday,34,Aug-2021,235
24/08/2021,Star Kabab - Purana Paltan,Kabab Roll,55,150,8250,Tuesday,34,Aug-2021,235
24/08/2021,Star Kabab - Purana Paltan,Chicken Boti,45,200,9000,Tuesday,34,Aug-2021,235
25/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Wednesday,34,Aug-2021,236
25/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,37,250,9250,Wednesday,34,Aug-2021,236
25/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Wednesday,34,Aug-2021,236
25/08/2021,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Wednesday,34,Aug-2021,236
25/08/2021,Star Kabab - Purana Paltan,Chicken Boti,61,200,12200,Wednesday,34,Aug-2021,236
26/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,34,320,10880,Thursday,34,Aug-2021,237
26/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,28,250,7000,Thursday,34,Aug-2021,237
26/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Thursday,34,Aug-2021,237
26/08/2021,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Thursday,34,Aug-2021,237
26/08/2021,Star Kabab - Purana Paltan,Chicken Boti,53,200,10600,Thursday,34,Aug-2021,237
27/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,80,320,25600,Friday,34,Aug-2021,238
27/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,66,250,16500,Friday,34,Aug-2021,238
27/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Friday,34,Aug-2021,238
27/08/2021,Star Kabab - Purana Paltan,Kabab Roll,89,150,13350,Friday,34,Aug-2021,238
27/08/2021,Star Kabab - Purana Paltan,Chicken Boti,93,200,18600,Friday,34,Aug-2021,238
28/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,66,320,21120,Saturday,34,Aug-2021,239
28/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,52,250,13000,Saturday,34,Aug-2021,239
28/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Saturday,34,Aug-2021,239
28/08/2021,Star Kabab - Purana Paltan,Kabab Roll,102,150,15300,Saturday,34,Aug-2021,239
28/08/2021,Star Kabab - Purana Paltan,Chicken Boti,57,200,11400,Saturday,34,Aug-2021,239
29/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,27,320,8640,Sunday,34,Aug-2021,240
29/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,30,250,7500,Sunday,34,Aug-2021,240
29/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Sunday,34,Aug-2021,240
29/08/2021,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Sunday,34,Aug-2021,240
29/08/2021,Star Kabab - Purana Paltan,Chicken Boti,57,200,11400,Sunday,34,Aug-2021,240
30/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,26,320,8320,Monday,35,Aug-2021,241
30/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,33,250,8250,Monday,35,Aug-2021,241
30/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Monday,35,Aug-2021,241
30/08/2021,Star Kabab - Purana Paltan,Kabab Roll,46,150,6900,Monday,35,Aug-2021,241
30/08/2021,Star Kabab - Purana Paltan,Chicken Boti,35,200,7000,Monday,35,Aug-2021,241
31/08/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Tuesday,35,Aug-2021,242
31/08/2021,Star Kabab - Purana Paltan,Chicken Tikka,23,250,5750,Tuesday,35,Aug-2021,242
31/08/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,24,480,11520,Tuesday,35,Aug-2021,242
31/08/2021,Star Kabab - Purana Paltan,Kabab Roll,43,150,6450,Tuesday,35,Aug-2021,242
31/08/2021,Star Kabab - Purana Paltan,Chicken Boti,48,200,9600,Tuesday,35,Aug-2021,242
01/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,31,320,9920,Wednesday,35,Sep-2021,243
01/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,32,250,8000,Wednesday,35,Sep-2021,243
01/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,18,480,8640,Wednesday,35,Sep-2021,243
01/09/2021,Star Kabab - Purana Paltan,Kabab Roll,66,150,9900,Wednesday,35,Sep-2021,243
01/09/2021,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Wednesday,35,Sep-2021,243
02/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,25,320,8000,Thursday,35,Sep-2021,244
02/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,20,250,5000,Thursday,35,Sep-2021,244
02/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,13,480,6240,Thursday,35,Sep-2021,244
02/09/2021,Star Kabab - Purana Paltan,Kabab Roll,39,150,5850,Thursday,35,Sep-2021,244
02/09/2021,Star Kabab - Purana Paltan,Chicken Boti,54,200,10800,Thursday,35,Sep-2021,244
03/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,66,320,21120,Friday,35,Sep-2021,245
03/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,73,250,18250,Friday,35,Sep-2021,245
03/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,25,480,12000,Friday,35,Sep-2021,245
03/09/2021,Star Kabab - Purana Paltan,Kabab Roll,80,150,12000,Friday,35,Sep-2021,245
03/09/2021,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Friday,35,Sep-2021,245
04/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,32,320,10240,Saturday,35,Sep-2021,246
04/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,65,250,16250,Saturday,35,Sep-2021,246
04/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Saturday,35,Sep-2021,246
04/09/2021,Star Kabab - Purana Paltan,Kabab Roll,50,150,7500,Saturday,35,Sep-2021,246
04/09/2021,Star Kabab - Purana Paltan,Chicken Boti,68,200,13600,Saturday,35,Sep-2021,246
05/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,48,320,15360,Sunday,35,Sep-2021,247
05/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,40,250,10000,Sunday,35,Sep-2021,247
05/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Sunday,35,Sep-2021,247
05/09/2021,Star Kabab - Purana Paltan,Kabab Roll,73,150,10950,Sunday,35,Sep-2021,247
05/09/2021,Star Kabab - Purana Paltan,Chicken Boti,35,200,7000,Sunday,35,Sep-2021,247
06/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,20,320,6400,Monday,36,Sep-2021,248
06/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,38,250,9500,Monday,36,Sep-2021,248
06/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Monday,36,Sep-2021,248
06/09/2021,Star Kabab - Purana Paltan,Kabab Roll,60,150,9000,Monday,36,Sep-2021,248
06/09/2021,Star Kabab - Purana Paltan,Chicken Boti,64,200,12800,Monday,36,Sep-2021,248
07/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,48,320,15360,Tuesday,36,Sep-2021,249
07/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Tuesday,36,Sep-2021,249
07/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Tuesday,36,Sep-2021,249
07/09/2021,Star Kabab - Purana Paltan,Kabab Roll,67,150,10050,Tuesday,36,Sep-2021,249
07/09/2021,Star Kabab - Purana Paltan,Chicken Boti,54,200,10800,Tuesday,36,Sep-2021,249
08/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,46,320,14720,Wednesday,36,Sep-2021,250
08/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,35,250,8750,Wednesday,36,Sep-2021,250
08/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,14,480,6720,Wednesday,36,Sep-2021,250
08/09/2021,Star Kabab - Purana Paltan,Kabab Roll,55,150,8250,Wednesday,36,Sep-2021,250
08/09/2021,Star Kabab - Purana Paltan,Chicken Boti,57,200,11400,Wednesday,36,Sep-2021,250
09/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,30,320,9600,Thursday,36,Sep-2021,251
09/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,39,250,9750,Thursday,36,Sep-2021,251
09/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,29,480,13920,Thursday,36,Sep-2021,251
09/09/2021,Star Kabab - Purana Paltan,Kabab Roll,61,150,9150,Thursday,36,Sep-2021,251
09/09/2021,Star Kabab - Purana Paltan,Chicken Boti,49,200,9800,Thursday,36,Sep-2021,251
10/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,67,320,21440,Friday,36,Sep-2021,252
10/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,67,250,16750,Friday,36,Sep-2021,252
10/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,59,480,28320,Friday,36,Sep-2021,252
10/09/2021,Star Kabab - Purana Paltan,Kabab Roll,70,150,10500,Friday,36,Sep-2021,252
10/09/2021,Star Kabab - Purana Paltan,Chicken Boti,58,200,11600,Friday,36,Sep-2021,252
11/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,61,320,19520,Saturday,36,Sep-2021,253
11/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,36,250,9000,Saturday,36,Sep-2021,253
11/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Saturday,36,Sep-2021,253
11/09/2021,Star Kabab - Purana Paltan,Kabab Roll,56,150,8400,Saturday,36,Sep-2021,253
11/09/2021,Star Kabab - Purana Paltan,Chicken Boti,63,200,12600,Saturday,36,Sep-2021,253
12/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,16,320,5120,Sunday,36,Sep-2021,254
12/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,26,250,6500,Sunday,36,Sep-2021,254
12/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,13,480,6240,Sunday,36,Sep-2021,254
12/09/2021,Star Kabab - Purana Paltan,Kabab Roll,45,150,6750,Sunday,36,Sep-2021,254
12/09/2021,Star Kabab - Purana Paltan,Chicken Boti,47,200,9400,Sunday,36,Sep-2021,254
13/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Monday,37,Sep-2021,255
13/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,33,250,8250,Monday,37,Sep-2021,255
13/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Monday,37,Sep-2021,255
13/09/2021,Star Kabab - Purana Paltan,Kabab Roll,47,150,7050,Monday,37,Sep-2021,255
13/09/2021,Star Kabab - Purana Paltan,Chicken Boti,41,200,8200,Monday,37,Sep-2021,255
14/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,29,320,9280,Tuesday,37,Sep-2021,256
14/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Tuesday,37,Sep-2021,256
14/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,17,480,8160,Tuesday,37,Sep-2021,256
14/09/2021,Star Kabab - Purana Paltan,Kabab Roll,27,150,4050,Tuesday,37,Sep-2021,256
14/09/2021,Star Kabab - Purana Paltan,Chicken Boti,42,200,8400,Tuesday,37,Sep-2021,256
15/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,60,320,19200,Wednesday,37,Sep-2021,257
15/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,18,250,4500,Wednesday,37,Sep-2021,257
15/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,19,480,9120,Wednesday,37,Sep-2021,257
15/09/2021,Star Kabab - Purana Paltan,Kabab Roll,25,150,3750,Wednesday,37,Sep-2021,257
15/09/2021,Star Kabab - Purana Paltan,Chicken Boti,60,200,12000,Wednesday,37,Sep-2021,257
16/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,56,320,17920,Thursday,37,Sep-2021,258
16/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,42,250,10500,Thursday,37,Sep-2021,258
16/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,26,480,12480,Thursday,37,Sep-2021,258
16/09/2021,Star Kabab - Purana Paltan,Kabab Roll,48,150,7200,Thursday,37,Sep-2021,258
16/09/2021,Star Kabab - Purana Paltan,Chicken Boti,33,200,6600,Thursday,37,Sep-2021,258
17/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,39,320,12480,Friday,37,Sep-2021,259
17/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,54,250,13500,Friday,37,Sep-2021,259
17/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,39,480,18720,Friday,37,Sep-2021,259
17/09/2021,Star Kabab - Purana Paltan,Kabab Roll,97,150,14550,Friday,37,Sep-2021,259
17/09/2021,Star Kabab - Purana Paltan,Chicken Boti,66,200,13200,Friday,37,Sep-2021,259
18/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,81,320,25920,Saturday,37,Sep-2021,260
18/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,31,250,7750,Saturday,37,Sep-2021,260
18/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,21,480,10080,Saturday,37,Sep-2021,260
18/09/2021,Star Kabab - Purana Paltan,Kabab Roll,96,150,14400,Saturday,37,Sep-2021,260
18/09/2021,Star Kabab - Purana Paltan,Chicken Boti,29,200,5800,Saturday,37,Sep-2021,260
19/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,24,320,7680,Sunday,37,Sep-2021,261
19/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,31,250,7750,Sunday,37,Sep-2021,261
19/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Sunday,37,Sep-2021,261
19/09/2021,Star Kabab - Purana Paltan,Kabab Roll,59,150,8850,Sunday,37,Sep-2021,261
19/09/2021,Star Kabab - Purana Paltan,Chicken Boti,55,200,11000,Sunday,37,Sep-2021,261
20/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,42,320,13440,Monday,38,Sep-2021,262
20/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,24,250,6000,Monday,38,Sep-2021,262
20/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,16,480,7680,Monday,38,Sep-2021,262
20/09/2021,Star Kabab - Purana Paltan,Kabab Roll,44,150,6600,Monday,38,Sep-2021,262
20/09/2021,Star Kabab - Purana Paltan,Chicken Boti,51,200,10200,Monday,38,Sep-2021,262
21/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,44,320,14080,Tuesday,38,Sep-2021,263
21/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,28,250,7000,Tuesday,38,Sep-2021,263
21/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,10,480,4800,Tuesday,38,Sep-2021,263
21/09/2021,Star Kabab - Purana Paltan,Kabab Roll,53,150,7950,Tuesday,38,Sep-2021,263
21/09/2021,Star Kabab - Purana Paltan,Chicken Boti,24,200,4800,Tuesday,38,Sep-2021,263
22/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,26,320,8320,Wednesday,38,Sep-2021,264
22/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,34,250,8500,Wednesday,38,Sep-2021,264
22/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,20,480,9600,Wednesday,38,Sep-2021,264
22/09/2021,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Wednesday,38,Sep-2021,264
22/09/2021,Star Kabab - Purana Paltan,Chicken Boti,41,200,8200,Wednesday,38,Sep-2021,264
23/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,40,320,12800,Thursday,38,Sep-2021,265
23/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,48,250,12000,Thursday,38,Sep-2021,265
23/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,22,480,10560,Thursday,38,Sep-2021,265
23/09/2021,Star Kabab - Purana Paltan,Kabab Roll,40,150,6000,Thursday,38,Sep-2021,265
23/09/2021,Star Kabab - Purana Paltan,Chicken Boti,36,200,7200,Thursday,38,Sep-2021,265
24/09/2021,Star Kabab - Purana Paltan,Beef Shami Kabab,68,320,21760,Friday,38,Sep-2021,266
24/09/2021,Star Kabab - Purana Paltan,Chicken Tikka,67,250,16750,Friday,38,Sep-2021,266
24/09/2021,Star Kabab - Purana Paltan,Mixed Grill Platter,31,480,14880,Friday,38,Sep-2021,266
