RecordDate,DishName,PortionsSold,RecipeYield_g,SalePrice_BDT,FoodCost_BDT,GrossProfit_BDT,DayType,day_idx
2022-12-12,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,345
2022-12-12,Dal Makhani,22,320,180,54.0,2772.0,Weekday,345
2022-12-12,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,345
2022-12-12,Mutton Korma,16,280,420,126.0,4704.0,Weekday,345
2022-12-13,Mutton Biryani,39,450,550,165.0,15015.0,Weekday,346
2022-12-13,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,346
2022-12-13,Dal Makhani,21,320,180,54.0,2646.0,Weekday,346
2022-12-13,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,346
2022-12-13,Mutton Korma,22,280,420,126.0,6468.0,Weekday,346
2022-12-14,Mutton Biryani,32,450,550,165.0,12320.0,Weekday,347
2022-12-14,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,347
2022-12-14,Dal Makhani,24,320,180,54.0,3024.0,Weekday,347
2022-12-14,Mughlai Paratha,31,500,120,36.0,2604.0,Weekday,347
2022-12-14,Mutton Korma,25,280,420,126.0,7350.0,Weekday,347
2022-12-15,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,348
2022-12-15,Hilsha Fry,15,380,480,144.0,5040.0,Weekday,348
2022-12-15,Dal Makhani,24,320,180,54.0,3024.0,Weekday,348
2022-12-15,Mughlai Paratha,37,500,120,36.0,3108.0,Weekday,348
2022-12-15,Mutton Korma,19,280,420,126.0,5586.0,Weekday,348
2022-12-16,Mutton Biryani,52,450,550,165.0,20020.0,Weekend,349
2022-12-16,Hilsha Fry,13,380,480,144.0,4368.0,Weekend,349
2022-12-16,Dal Makhani,43,320,180,54.0,5418.0,Weekend,349
2022-12-16,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,349
2022-12-16,Mutton Korma,29,280,420,126.0,8526.0,Weekend,349
2022-12-17,Mutton Biryani,36,450,550,165.0,13860.0,Weekend,350
2022-12-17,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,350
2022-12-17,Dal Makhani,24,320,180,54.0,3024.0,Weekend,350
2022-12-17,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,350
2022-12-17,Mutton Korma,35,280,420,126.0,10290.0,Weekend,350
2022-12-18,Mutton Biryani,34,450,550,165.0,13090.0,Weekend,351
2022-12-18,Hilsha Fry,15,380,480,144.0,5040.0,Weekend,351
2022-12-18,Dal Makhani,20,320,180,54.0,2520.0,Weekend,351
2022-12-18,Mughlai Paratha,26,500,120,36.0,2184.0,Weekend,351
2022-12-18,Mutton Korma,14,280,420,126.0,4116.0,Weekend,351
2022-12-19,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,352
2022-12-19,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,352
2022-12-19,Dal Makhani,17,320,180,54.0,2142.0,Weekday,352
2022-12-19,Mughlai Paratha,55,500,120,36.0,4620.0,Weekday,352
2022-12-19,Mutton Korma,28,280,420,126.0,8232.0,Weekday,352
2022-12-20,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,353
2022-12-20,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,353
2022-12-20,Dal Makhani,21,320,180,54.0,2646.0,Weekday,353
2022-12-20,Mughlai Paratha,46,500,120,36.0,3864.0,Weekday,353
2022-12-20,Mutton Korma,24,280,420,126.0,7056.0,Weekday,353
2022-12-21,Mutton Biryani,20,450,550,165.0,7700.0,Weekday,354
2022-12-21,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,354
2022-12-21,Dal Makhani,25,320,180,54.0,3150.0,Weekday,354
2022-12-21,Mughlai Paratha,51,500,120,36.0,4284.0,Weekday,354
2022-12-21,Mutton Korma,17,280,420,126.0,4998.0,Weekday,354
2022-12-22,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,355
2022-12-22,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,355
2022-12-22,Dal Makhani,23,320,180,54.0,2898.0,Weekday,355
2022-12-22,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,355
2022-12-22,Mutton Korma,28,280,420,126.0,8232.0,Weekday,355
2022-12-23,Mutton Biryani,37,450,550,165.0,14245.0,Weekend,356
2022-12-23,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,356
2022-12-23,Dal Makhani,30,320,180,54.0,3780.0,Weekend,356
2022-12-23,Mughlai Paratha,57,500,120,36.0,4788.0,Weekend,356
2022-12-23,Mutton Korma,41,280,420,126.0,12054.0,Weekend,356
2022-12-24,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,357
2022-12-24,Hilsha Fry,31,380,480,144.0,10416.0,Weekend,357
2022-12-24,Dal Makhani,37,320,180,54.0,4662.0,Weekend,357
2022-12-24,Mughlai Paratha,51,500,120,36.0,4284.0,Weekend,357
2022-12-24,Mutton Korma,18,280,420,126.0,5292.0,Weekend,357
2022-12-25,Mutton Biryani,31,450,550,165.0,11935.0,Weekend,358
2022-12-25,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,358
2022-12-25,Dal Makhani,23,320,180,54.0,2898.0,Weekend,358
2022-12-25,Mughlai Paratha,35,500,120,36.0,2940.0,Weekend,358
2022-12-25,Mutton Korma,21,280,420,126.0,6174.0,Weekend,358
2022-12-26,Mutton Biryani,25,450,550,165.0,9625.0,Weekday,359
2022-12-26,Hilsha Fry,16,380,480,144.0,5376.0,Weekday,359
2022-12-26,Dal Makhani,21,320,180,54.0,2646.0,Weekday,359
2022-12-26,Mughlai Paratha,41,500,120,36.0,3444.0,Weekday,359
2022-12-26,Mutton Korma,30,280,420,126.0,8820.0,Weekday,359
2022-12-27,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,360
2022-12-27,Hilsha Fry,12,380,480,144.0,4032.0,Weekday,360
2022-12-27,Dal Makhani,25,320,180,54.0,3150.0,Weekday,360
2022-12-27,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,360
2022-12-27,Mutton Korma,26,280,420,126.0,7644.0,Weekday,360
2022-12-28,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,361
2022-12-28,Hilsha Fry,13,380,480,144.0,4368.0,Weekday,361
2022-12-28,Dal Makhani,29,320,180,54.0,3654.0,Weekday,361
2022-12-28,Mughlai Paratha,36,500,120,36.0,3024.0,Weekday,361
2022-12-28,Mutton Korma,31,280,420,126.0,9114.0,Weekday,361
2022-12-29,Mutton Biryani,22,450,550,165.0,8470.0,Weekday,362
2022-12-29,Hilsha Fry,29,380,480,144.0,9744.0,Weekday,362
2022-12-29,Dal Makhani,18,320,180,54.0,2268.0,Weekday,362
2022-12-29,Mughlai Paratha,57,500,120,36.0,4788.0,Weekday,362
2022-12-29,Mutton Korma,23,280,420,126.0,6762.0,Weekday,362
2022-12-30,Mutton Biryani,57,450,550,165.0,21945.0,Weekend,363
2022-12-30,Hilsha Fry,35,380,480,144.0,11760.0,Weekend,363
2022-12-30,Dal Makhani,48,320,180,54.0,6048.0,Weekend,363
2022-12-30,Mughlai Paratha,67,500,120,36.0,5628.0,Weekend,363
2022-12-30,Mutton Korma,41,280,420,126.0,12054.0,Weekend,363
2022-12-31,Mutton Biryani,31,450,550,165.0,11935.0,Weekend,364
2022-12-31,Hilsha Fry,27,380,480,144.0,9072.0,Weekend,364
2022-12-31,Dal Makhani,25,320,180,54.0,3150.0,Weekend,364
2022-12-31,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,364
2022-12-31,Mutton Korma,32,280,420,126.0,9408.0,Weekend,364
2023-01-01,Mutton Biryani,30,450,550,165.0,11550.0,Weekend,365
2023-01-01,Hilsha Fry,25,380,480,144.0,8400.0,Weekend,365
2023-01-01,Dal Makhani,30,320,180,54.0,3780.0,Weekend,365
2023-01-01,Mughlai Paratha,47,500,120,36.0,3948.0,Weekend,365
2023-01-01,Mutton Korma,27,280,420,126.0,7938.0,Weekend,365
2023-01-02,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,366
2023-01-02,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,366
2023-01-02,Dal Makhani,24,320,180,54.0,3024.0,Weekday,366
2023-01-02,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,366
2023-01-02,Mutton Korma,18,280,420,126.0,5292.0,Weekday,366
2023-01-03,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,367
2023-01-03,Hilsha Fry,14,380,480,144.0,4704.0,Weekday,367
2023-01-03,Dal Makhani,19,320,180,54.0,2394.0,Weekday,367
2023-01-03,Mughlai Paratha,53,500,120,36.0,4452.0,Weekday,367
2023-01-03,Mutton Korma,21,280,420,126.0,6174.0,Weekday,367
2023-01-04,Mutton Biryani,18,450,550,165.0,6930.0,Weekday,368
2023-01-04,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,368
2023-01-04,Dal Makhani,23,320,180,54.0,2898.0,Weekday,368
2023-01-04,Mughlai Paratha,23,500,120,36.0,1932.0,Weekday,368
2023-01-04,Mutton Korma,19,280,420,126.0,5586.0,Weekday,368
2023-01-05,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,369
2023-01-05,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,369
2023-01-05,Dal Makhani,22,320,180,54.0,2772.0,Weekday,369
2023-01-05,Mughlai Paratha,51,500,120,36.0,4284.0,Weekday,369
2023-01-05,Mutton Korma,21,280,420,126.0,6174.0,Weekday,369
2023-01-06,Mutton Biryani,72,450,550,165.0,27720.0,Weekend,370
2023-01-06,Hilsha Fry,38,380,480,144.0,12768.0,Weekend,370
2023-01-06,Dal Makhani,52,320,180,54.0,6552.0,Weekend,370
2023-01-06,Mughlai Paratha,81,500,120,36.0,6804.0,Weekend,370
2023-01-06,Mutton Korma,26,280,420,126.0,7644.0,Weekend,370
2023-01-07,Mutton Biryani,53,450,550,165.0,20405.0,Weekend,371
2023-01-07,Hilsha Fry,44,380,480,144.0,14784.0,Weekend,371
2023-01-07,Dal Makhani,48,320,180,54.0,6048.0,Weekend,371
2023-01-07,Mughlai Paratha,60,500,120,36.0,5040.0,Weekend,371
2023-01-07,Mutton Korma,24,280,420,126.0,7056.0,Weekend,371
2023-01-08,Mutton Biryani,39,450,550,165.0,15015.0,Weekend,372
2023-01-08,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,372
2023-01-08,Dal Makhani,27,320,180,54.0,3402.0,Weekend,372
2023-01-08,Mughlai Paratha,49,500,120,36.0,4116.0,Weekend,372
2023-01-08,Mutton Korma,28,280,420,126.0,8232.0,Weekend,372
2023-01-09,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,373
2023-01-09,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,373
2023-01-09,Dal Makhani,29,320,180,54.0,3654.0,Weekday,373
2023-01-09,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,373
2023-01-09,Mutton Korma,21,280,420,126.0,6174.0,Weekday,373
2023-01-10,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,374
2023-01-10,Hilsha Fry,28,380,480,144.0,9408.0,Weekday,374
2023-01-10,Dal Makhani,24,320,180,54.0,3024.0,Weekday,374
2023-01-10,Mughlai Paratha,50,500,120,36.0,4200.0,Weekday,374
2023-01-10,Mutton Korma,19,280,420,126.0,5586.0,Weekday,374
2023-01-11,Mutton Biryani,28,450,550,165.0,10780.0,Weekday,375
2023-01-11,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,375
2023-01-11,Dal Makhani,25,320,180,54.0,3150.0,Weekday,375
2023-01-11,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,375
2023-01-11,Mutton Korma,19,280,420,126.0,5586.0,Weekday,375
2023-01-12,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,376
2023-01-12,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,376
2023-01-12,Dal Makhani,30,320,180,54.0,3780.0,Weekday,376
2023-01-12,Mughlai Paratha,45,500,120,36.0,3780.0,Weekday,376
2023-01-12,Mutton Korma,27,280,420,126.0,7938.0,Weekday,376
2023-01-13,Mutton Biryani,60,450,550,165.0,23100.0,Weekend,377
2023-01-13,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,377
2023-01-13,Dal Makhani,34,320,180,54.0,4284.0,Weekend,377
2023-01-13,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,377
2023-01-13,Mutton Korma,48,280,420,126.0,14112.0,Weekend,377
2023-01-14,Mutton Biryani,50,450,550,165.0,19250.0,Weekend,378
2023-01-14,Hilsha Fry,37,380,480,144.0,12432.0,Weekend,378
2023-01-14,Dal Makhani,44,320,180,54.0,5544.0,Weekend,378
2023-01-14,Mughlai Paratha,55,500,120,36.0,4620.0,Weekend,378
2023-01-14,Mutton Korma,34,280,420,126.0,9996.0,Weekend,378
2023-01-15,Mutton Biryani,32,450,550,165.0,12320.0,Weekend,379
2023-01-15,Hilsha Fry,31,380,480,144.0,10416.0,Weekend,379
2023-01-15,Dal Makhani,29,320,180,54.0,3654.0,Weekend,379
2023-01-15,Mughlai Paratha,56,500,120,36.0,4704.0,Weekend,379
2023-01-15,Mutton Korma,24,280,420,126.0,7056.0,Weekend,379
2023-01-16,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,380
2023-01-16,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,380
2023-01-16,Dal Makhani,23,320,180,54.0,2898.0,Weekday,380
2023-01-16,Mughlai Paratha,54,500,120,36.0,4536.0,Weekday,380
2023-01-16,Mutton Korma,20,280,420,126.0,5880.0,Weekday,380
2023-01-17,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,381
2023-01-17,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,381
2023-01-17,Dal Makhani,29,320,180,54.0,3654.0,Weekday,381
2023-01-17,Mughlai Paratha,39,500,120,36.0,3276.0,Weekday,381
2023-01-17,Mutton Korma,24,280,420,126.0,7056.0,Weekday,381
2023-01-18,Mutton Biryani,41,450,550,165.0,15785.0,Weekday,382
2023-01-18,Hilsha Fry,18,380,480,144.0,6048.0,Weekday,382
2023-01-18,Dal Makhani,12,320,180,54.0,1512.0,Weekday,382
2023-01-18,Mughlai Paratha,52,500,120,36.0,4368.0,Weekday,382
2023-01-18,Mutton Korma,21,280,420,126.0,6174.0,Weekday,382
2023-01-19,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,383
2023-01-19,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,383
2023-01-19,Dal Makhani,24,320,180,54.0,3024.0,Weekday,383
2023-01-19,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,383
2023-01-19,Mutton Korma,29,280,420,126.0,8526.0,Weekday,383
2023-01-20,Mutton Biryani,56,450,550,165.0,21560.0,Weekend,384
2023-01-20,Hilsha Fry,32,380,480,144.0,10752.0,Weekend,384
2023-01-20,Dal Makhani,34,320,180,54.0,4284.0,Weekend,384
2023-01-20,Mughlai Paratha,52,500,120,36.0,4368.0,Weekend,384
2023-01-20,Mutton Korma,43,280,420,126.0,12642.0,Weekend,384
2023-01-21,Mutton Biryani,48,450,550,165.0,18480.0,Weekend,385
2023-01-21,Hilsha Fry,23,380,480,144.0,7728.0,Weekend,385
2023-01-21,Dal Makhani,38,320,180,54.0,4788.0,Weekend,385
2023-01-21,Mughlai Paratha,31,500,120,36.0,2604.0,Weekend,385
2023-01-21,Mutton Korma,36,280,420,126.0,10584.0,Weekend,385
2023-01-22,Mutton Biryani,34,450,550,165.0,13090.0,Weekend,386
2023-01-22,Hilsha Fry,18,380,480,144.0,6048.0,Weekend,386
2023-01-22,Dal Makhani,33,320,180,54.0,4158.0,Weekend,386
2023-01-22,Mughlai Paratha,46,500,120,36.0,3864.0,Weekend,386
2023-01-22,Mutton Korma,22,280,420,126.0,6468.0,Weekend,386
2023-01-23,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,387
2023-01-23,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,387
2023-01-23,Dal Makhani,31,320,180,54.0,3906.0,Weekday,387
2023-01-23,Mughlai Paratha,48,500,120,36.0,4032.0,Weekday,387
2023-01-23,Mutton Korma,21,280,420,126.0,6174.0,Weekday,387
2023-01-24,Mutton Biryani,23,450,550,165.0,8855.0,Weekday,388
2023-01-24,Hilsha Fry,20,380,480,144.0,6720.0,Weekday,388
2023-01-24,Dal Makhani,29,320,180,54.0,3654.0,Weekday,388
2023-01-24,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,388
2023-01-24,Mutton Korma,19,280,420,126.0,5586.0,Weekday,388
2023-01-25,Mutton Biryani,31,450,550,165.0,11935.0,Weekday,389
2023-01-25,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,389
2023-01-25,Dal Makhani,30,320,180,54.0,3780.0,Weekday,389
2023-01-25,Mughlai Paratha,52,500,120,36.0,4368.0,Weekday,389
2023-01-25,Mutton Korma,14,280,420,126.0,4116.0,Weekday,389
2023-01-26,Mutton Biryani,39,450,550,165.0,15015.0,Weekday,390
2023-01-26,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,390
2023-01-26,Dal Makhani,23,320,180,54.0,2898.0,Weekday,390
2023-01-26,Mughlai Paratha,50,500,120,36.0,4200.0,Weekday,390
2023-01-26,Mutton Korma,13,280,420,126.0,3822.0,Weekday,390
2023-01-27,Mutton Biryani,29,450,550,165.0,11165.0,Weekend,391
2023-01-27,Hilsha Fry,47,380,480,144.0,15792.0,Weekend,391
2023-01-27,Dal Makhani,29,320,180,54.0,3654.0,Weekend,391
2023-01-27,Mughlai Paratha,69,500,120,36.0,5796.0,Weekend,391
2023-01-27,Mutton Korma,27,280,420,126.0,7938.0,Weekend,391
2023-01-28,Mutton Biryani,38,450,550,165.0,14630.0,Weekend,392
2023-01-28,Hilsha Fry,22,380,480,144.0,7392.0,Weekend,392
2023-01-28,Dal Makhani,44,320,180,54.0,5544.0,Weekend,392
2023-01-28,Mughlai Paratha,31,500,120,36.0,2604.0,Weekend,392
2023-01-28,Mutton Korma,31,280,420,126.0,9114.0,Weekend,392
2023-01-29,Mutton Biryani,24,450,550,165.0,9240.0,Weekend,393
2023-01-29,Hilsha Fry,16,380,480,144.0,5376.0,Weekend,393
2023-01-29,Dal Makhani,31,320,180,54.0,3906.0,Weekend,393
2023-01-29,Mughlai Paratha,34,500,120,36.0,2856.0,Weekend,393
2023-01-29,Mutton Korma,23,280,420,126.0,6762.0,Weekend,393
2023-01-30,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,394
2023-01-30,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,394
2023-01-30,Dal Makhani,30,320,180,54.0,3780.0,Weekday,394
2023-01-30,Mughlai Paratha,52,500,120,36.0,4368.0,Weekday,394
2023-01-30,Mutton Korma,25,280,420,126.0,7350.0,Weekday,394
2023-01-31,Mutton Biryani,30,450,550,165.0,11550.0,Weekday,395
2023-01-31,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,395
2023-01-31,Dal Makhani,24,320,180,54.0,3024.0,Weekday,395
2023-01-31,Mughlai Paratha,52,500,120,36.0,4368.0,Weekday,395
2023-01-31,Mutton Korma,20,280,420,126.0,5880.0,Weekday,395
2023-02-01,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,396
2023-02-01,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,396
2023-02-01,Dal Makhani,22,320,180,54.0,2772.0,Weekday,396
2023-02-01,Mughlai Paratha,28,500,120,36.0,2352.0,Weekday,396
2023-02-01,Mutton Korma,28,280,420,126.0,8232.0,Weekday,396
2023-02-02,Mutton Biryani,33,450,550,165.0,12705.0,Weekday,397
2023-02-02,Hilsha Fry,21,380,480,144.0,7056.0,Weekday,397
2023-02-02,Dal Makhani,27,320,180,54.0,3402.0,Weekday,397
2023-02-02,Mughlai Paratha,44,500,120,36.0,3696.0,Weekday,397
2023-02-02,Mutton Korma,26,280,420,126.0,7644.0,Weekday,397
2023-02-03,Mutton Biryani,49,450,550,165.0,18865.0,Weekend,398
2023-02-03,Hilsha Fry,29,380,480,144.0,9744.0,Weekend,398
2023-02-03,Dal Makhani,46,320,180,54.0,5796.0,Weekend,398
2023-02-03,Mughlai Paratha,77,500,120,36.0,6468.0,Weekend,398
2023-02-03,Mutton Korma,31,280,420,126.0,9114.0,Weekend,398
2023-02-04,Mutton Biryani,25,450,550,165.0,9625.0,Weekend,399
2023-02-04,Hilsha Fry,36,380,480,144.0,12096.0,Weekend,399
2023-02-04,Dal Makhani,43,320,180,54.0,5418.0,Weekend,399
2023-02-04,Mughlai Paratha,68,500,120,36.0,5712.0,Weekend,399
2023-02-04,Mutton Korma,29,280,420,126.0,8526.0,Weekend,399
2023-02-05,Mutton Biryani,41,450,550,165.0,15785.0,Weekend,400
2023-02-05,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,400
2023-02-05,Dal Makhani,25,320,180,54.0,3150.0,Weekend,400
2023-02-05,Mughlai Paratha,36,500,120,36.0,3024.0,Weekend,400
2023-02-05,Mutton Korma,32,280,420,126.0,9408.0,Weekend,400
2023-02-06,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,401
2023-02-06,Hilsha Fry,22,380,480,144.0,7392.0,Weekday,401
2023-02-06,Dal Makhani,21,320,180,54.0,2646.0,Weekday,401
2023-02-06,Mughlai Paratha,50,500,120,36.0,4200.0,Weekday,401
2023-02-06,Mutton Korma,23,280,420,126.0,6762.0,Weekday,401
2023-02-07,Mutton Biryani,45,450,550,165.0,17325.0,Weekday,402
2023-02-07,Hilsha Fry,23,380,480,144.0,7728.0,Weekday,402
2023-02-07,Dal Makhani,30,320,180,54.0,3780.0,Weekday,402
2023-02-07,Mughlai Paratha,35,500,120,36.0,2940.0,Weekday,402
2023-02-07,Mutton Korma,18,280,420,126.0,5292.0,Weekday,402
2023-02-08,Mutton Biryani,26,450,550,165.0,10010.0,Weekday,403
2023-02-08,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,403
2023-02-08,Dal Makhani,19,320,180,54.0,2394.0,Weekday,403
2023-02-08,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,403
2023-02-08,Mutton Korma,17,280,420,126.0,4998.0,Weekday,403
2023-02-09,Mutton Biryani,35,450,550,165.0,13475.0,Weekday,404
2023-02-09,Hilsha Fry,26,380,480,144.0,8736.0,Weekday,404
2023-02-09,Dal Makhani,22,320,180,54.0,2772.0,Weekday,404
2023-02-09,Mughlai Paratha,58,500,120,36.0,4872.0,Weekday,404
2023-02-09,Mutton Korma,26,280,420,126.0,7644.0,Weekday,404
2023-02-10,Mutton Biryani,51,450,550,165.0,19635.0,Weekend,405
2023-02-10,Hilsha Fry,36,380,480,144.0,12096.0,Weekend,405
2023-02-10,Dal Makhani,58,320,180,54.0,7308.0,Weekend,405
2023-02-10,Mughlai Paratha,78,500,120,36.0,6552.0,Weekend,405
2023-02-10,Mutton Korma,46,280,420,126.0,13524.0,Weekend,405
2023-02-11,Mutton Biryani,74,450,550,165.0,28490.0,Weekend,406
2023-02-11,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,406
2023-02-11,Dal Makhani,35,320,180,54.0,4410.0,Weekend,406
2023-02-11,Mughlai Paratha,65,500,120,36.0,5460.0,Weekend,406
2023-02-11,Mutton Korma,26,280,420,126.0,7644.0,Weekend,406
2023-02-12,Mutton Biryani,28,450,550,165.0,10780.0,Weekend,407
2023-02-12,Hilsha Fry,18,380,480,144.0,6048.0,Weekend,407
2023-02-12,Dal Makhani,38,320,180,54.0,4788.0,Weekend,407
2023-02-12,Mughlai Paratha,49,500,120,36.0,4116.0,Weekend,407
2023-02-12,Mutton Korma,22,280,420,126.0,6468.0,Weekend,407
2023-02-13,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,408
2023-02-13,Hilsha Fry,25,380,480,144.0,8400.0,Weekday,408
2023-02-13,Dal Makhani,33,320,180,54.0,4158.0,Weekday,408
2023-02-13,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,408
2023-02-13,Mutton Korma,29,280,420,126.0,8526.0,Weekday,408
2023-02-14,Mutton Biryani,29,450,550,165.0,11165.0,Weekday,409
2023-02-14,Hilsha Fry,28,380,480,144.0,9408.0,Weekday,409
2023-02-14,Dal Makhani,31,320,180,54.0,3906.0,Weekday,409
2023-02-14,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,409
2023-02-14,Mutton Korma,17,280,420,126.0,4998.0,Weekday,409
2023-02-15,Mutton Biryani,34,450,550,165.0,13090.0,Weekday,410
2023-02-15,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,410
2023-02-15,Dal Makhani,39,320,180,54.0,4914.0,Weekday,410
2023-02-15,Mughlai Paratha,40,500,120,36.0,3360.0,Weekday,410
2023-02-15,Mutton Korma,23,280,420,126.0,6762.0,Weekday,410
2023-02-16,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,411
2023-02-16,Hilsha Fry,24,380,480,144.0,8064.0,Weekday,411
2023-02-16,Dal Makhani,26,320,180,54.0,3276.0,Weekday,411
2023-02-16,Mughlai Paratha,34,500,120,36.0,2856.0,Weekday,411
2023-02-16,Mutton Korma,23,280,420,126.0,6762.0,Weekday,411
2023-02-17,Mutton Biryani,48,450,550,165.0,18480.0,Weekend,412
2023-02-17,Hilsha Fry,28,380,480,144.0,9408.0,Weekend,412
2023-02-17,Dal Makhani,45,320,180,54.0,5670.0,Weekend,412
2023-02-17,Mughlai Paratha,59,500,120,36.0,4956.0,Weekend,412
2023-02-17,Mutton Korma,33,280,420,126.0,9702.0,Weekend,412
2023-02-18,Mutton Biryani,44,450,550,165.0,16940.0,Weekend,413
2023-02-18,Hilsha Fry,19,380,480,144.0,6384.0,Weekend,413
2023-02-18,Dal Makhani,38,320,180,54.0,4788.0,Weekend,413
2023-02-18,Mughlai Paratha,54,500,120,36.0,4536.0,Weekend,413
2023-02-18,Mutton Korma,27,280,420,126.0,7938.0,Weekend,413
2023-02-19,Mutton Biryani,46,450,550,165.0,17710.0,Weekend,414
2023-02-19,Hilsha Fry,24,380,480,144.0,8064.0,Weekend,414
2023-02-19,Dal Makhani,23,320,180,54.0,2898.0,Weekend,414
2023-02-19,Mughlai Paratha,29,500,120,36.0,2436.0,Weekend,414
2023-02-19,Mutton Korma,20,280,420,126.0,5880.0,Weekend,414
2023-02-20,Mutton Biryani,43,450,550,165.0,16555.0,Weekday,415
2023-02-20,Hilsha Fry,11,380,480,144.0,3696.0,Weekday,415
2023-02-20,Dal Makhani,30,320,180,54.0,3780.0,Weekday,415
2023-02-20,Mughlai Paratha,33,500,120,36.0,2772.0,Weekday,415
2023-02-20,Mutton Korma,25,280,420,126.0,7350.0,Weekday,415
2023-02-21,Mutton Biryani,50,450,550,165.0,19250.0,Weekday,416
2023-02-21,Hilsha Fry,28,380,480,144.0,9408.0,Weekday,416
2023-02-21,Dal Makhani,30,320,180,54.0,3780.0,Weekday,416
2023-02-21,Mughlai Paratha,42,500,120,36.0,3528.0,Weekday,416
2023-02-21,Mutton Korma,28,280,420,126.0,8232.0,Weekday,416
2023-02-22,Mutton Biryani,27,450,550,165.0,10395.0,Weekday,417
2023-02-22,Hilsha Fry,17,380,480,144.0,5712.0,Weekday,417
2023-02-22,Dal Makhani,28,320,180,54.0,3528.0,Weekday,417
2023-02-22,Mughlai Paratha,62,500,120,36.0,5208.0,Weekday,417
2023-02-22,Mutton Korma,26,280,420,126.0,7644.0,Weekday,417
2023-02-23,Mutton Biryani,42,450,550,165.0,16170.0,Weekday,418
2023-02-23,Hilsha Fry,19,380,480,144.0,6384.0,Weekday,418
2023-02-23,Dal Makhani,28,320,180,54.0,3528.0,Weekday,418
2023-02-23,Mughlai Paratha,30,500,120,36.0,2520.0,Weekday,418
