Date,Dish,QtySold,PriceTk,RevenueTk,DayIndex,Weekday
20-Sep-2021,Rice & Dal Thali,62,80,4960,262,Monday
20-Sep-2021,Fish Curry Plate,40,120,4800,262,Monday
20-Sep-2021,Vegetable Khichuri,39,70,2730,262,Monday
20-Sep-2021,Dry Fish & Rice,49,100,4900,262,Monday
20-Sep-2021,Special Thali,21,160,3360,262,Monday
21-Sep-2021,Rice & Dal Thali,86,80,6880,263,Tuesday
21-Sep-2021,Fish Curry Plate,42,120,5040,263,Tuesday
21-Sep-2021,Vegetable Khichuri,35,70,2450,263,Tuesday
21-Sep-2021,Dry Fish & Rice,55,100,5500,263,Tuesday
21-Sep-2021,Special Thali,23,160,3680,263,Tuesday
22-Sep-2021,Rice & Dal Thali,68,80,5440,264,Wednesday
22-Sep-2021,Fish Curry Plate,43,120,5160,264,Wednesday
22-Sep-2021,Vegetable Khichuri,26,70,1820,264,Wednesday
22-Sep-2021,Dry Fish & Rice,38,100,3800,264,Wednesday
22-Sep-2021,Special Thali,29,160,4640,264,Wednesday
23-Sep-2021,Rice & Dal Thali,58,80,4640,265,Thursday
23-Sep-2021,Fish Curry Plate,47,120,5640,265,Thursday
23-Sep-2021,Vegetable Khichuri,32,70,2240,265,Thursday
23-Sep-2021,Dry Fish & Rice,35,100,3500,265,Thursday
23-Sep-2021,Special Thali,29,160,4640,265,Thursday
24-Sep-2021,Rice & Dal Thali,76,80,6080,266,Friday
24-Sep-2021,Fish Curry Plate,57,120,6840,266,Friday
24-Sep-2021,Vegetable Khichuri,55,70,3850,266,Friday
24-Sep-2021,Dry Fish & Rice,32,100,3200,266,Friday
24-Sep-2021,Special Thali,39,160,6240,266,Friday
25-Sep-2021,Rice & Dal Thali,82,80,6560,267,Saturday
25-Sep-2021,Fish Curry Plate,39,120,4680,267,Saturday
25-Sep-2021,Vegetable Khichuri,46,70,3220,267,Saturday
25-Sep-2021,Dry Fish & Rice,49,100,4900,267,Saturday
25-Sep-2021,Special Thali,38,160,6080,267,Saturday
26-Sep-2021,Rice & Dal Thali,53,80,4240,268,Sunday
26-Sep-2021,Fish Curry Plate,35,120,4200,268,Sunday
26-Sep-2021,Vegetable Khichuri,35,70,2450,268,Sunday
26-Sep-2021,Dry Fish & Rice,39,100,3900,268,Sunday
26-Sep-2021,Special Thali,29,160,4640,268,Sunday
27-Sep-2021,Rice & Dal Thali,47,80,3760,269,Monday
27-Sep-2021,Fish Curry Plate,51,120,6120,269,Monday
27-Sep-2021,Vegetable Khichuri,36,70,2520,269,Monday
27-Sep-2021,Dry Fish & Rice,39,100,3900,269,Monday
27-Sep-2021,Special Thali,30,160,4800,269,Monday
28-Sep-2021,Rice & Dal Thali,70,80,5600,270,Tuesday
28-Sep-2021,Fish Curry Plate,62,120,7440,270,Tuesday
28-Sep-2021,Vegetable Khichuri,34,70,2380,270,Tuesday
28-Sep-2021,Dry Fish & Rice,42,100,4200,270,Tuesday
28-Sep-2021,Special Thali,27,160,4320,270,Tuesday
29-Sep-2021,Rice & Dal Thali,59,80,4720,271,Wednesday
29-Sep-2021,Fish Curry Plate,55,120,6600,271,Wednesday
29-Sep-2021,Vegetable Khichuri,35,70,2450,271,Wednesday
29-Sep-2021,Dry Fish & Rice,32,100,3200,271,Wednesday
29-Sep-2021,Special Thali,19,160,3040,271,Wednesday
30-Sep-2021,Rice & Dal Thali,84,80,6720,272,Thursday
30-Sep-2021,Fish Curry Plate,58,120,6960,272,Thursday
30-Sep-2021,Vegetable Khichuri,40,70,2800,272,Thursday
30-Sep-2021,Dry Fish & Rice,45,100,4500,272,Thursday
30-Sep-2021,Special Thali,26,160,4160,272,Thursday
01-Oct-2021,Rice & Dal Thali,76,80,6080,273,Friday
01-Oct-2021,Fish Curry Plate,65,120,7800,273,Friday
01-Oct-2021,Vegetable Khichuri,54,70,3780,273,Friday
01-Oct-2021,Dry Fish & Rice,53,100,5300,273,Friday
01-Oct-2021,Special Thali,38,160,6080,273,Friday
02-Oct-2021,Rice & Dal Thali,59,80,4720,274,Saturday
02-Oct-2021,Fish Curry Plate,50,120,6000,274,Saturday
02-Oct-2021,Vegetable Khichuri,44,70,3080,274,Saturday
02-Oct-2021,Dry Fish & Rice,58,100,5800,274,Saturday
02-Oct-2021,Special Thali,27,160,4320,274,Saturday
03-Oct-2021,Rice & Dal Thali,87,80,6960,275,Sunday
03-Oct-2021,Fish Curry Plate,42,120,5040,275,Sunday
03-Oct-2021,Vegetable Khichuri,45,70,3150,275,Sunday
03-Oct-2021,Dry Fish & Rice,36,100,3600,275,Sunday
03-Oct-2021,Special Thali,29,160,4640,275,Sunday
04-Oct-2021,Rice & Dal Thali,67,80,5360,276,Monday
04-Oct-2021,Fish Curry Plate,66,120,7920,276,Monday
04-Oct-2021,Vegetable Khichuri,28,70,1960,276,Monday
04-Oct-2021,Dry Fish & Rice,27,100,2700,276,Monday
04-Oct-2021,Special Thali,26,160,4160,276,Monday
05-Oct-2021,Rice & Dal Thali,76,80,6080,277,Tuesday
05-Oct-2021,Fish Curry Plate,37,120,4440,277,Tuesday
05-Oct-2021,Vegetable Khichuri,39,70,2730,277,Tuesday
05-Oct-2021,Dry Fish & Rice,43,100,4300,277,Tuesday
05-Oct-2021,Special Thali,28,160,4480,277,Tuesday
06-Oct-2021,Rice & Dal Thali,61,80,4880,278,Wednesday
06-Oct-2021,Fish Curry Plate,45,120,5400,278,Wednesday
06-Oct-2021,Vegetable Khichuri,37,70,2590,278,Wednesday
06-Oct-2021,Dry Fish & Rice,40,100,4000,278,Wednesday
06-Oct-2021,Special Thali,21,160,3360,278,Wednesday
07-Oct-2021,Rice & Dal Thali,86,80,6880,279,Thursday
07-Oct-2021,Fish Curry Plate,41,120,4920,279,Thursday
07-Oct-2021,Vegetable Khichuri,45,70,3150,279,Thursday
07-Oct-2021,Dry Fish & Rice,61,100,6100,279,Thursday
07-Oct-2021,Special Thali,20,160,3200,279,Thursday
08-Oct-2021,Rice & Dal Thali,70,80,5600,280,Friday
08-Oct-2021,Fish Curry Plate,49,120,5880,280,Friday
08-Oct-2021,Vegetable Khichuri,53,70,3710,280,Friday
08-Oct-2021,Dry Fish & Rice,53,100,5300,280,Friday
08-Oct-2021,Special Thali,31,160,4960,280,Friday
09-Oct-2021,Rice & Dal Thali,96,80,7680,281,Saturday
09-Oct-2021,Fish Curry Plate,81,120,9720,281,Saturday
09-Oct-2021,Vegetable Khichuri,47,70,3290,281,Saturday
09-Oct-2021,Dry Fish & Rice,57,100,5700,281,Saturday
09-Oct-2021,Special Thali,24,160,3840,281,Saturday
10-Oct-2021,Rice & Dal Thali,44,80,3520,282,Sunday
10-Oct-2021,Fish Curry Plate,51,120,6120,282,Sunday
10-Oct-2021,Vegetable Khichuri,35,70,2450,282,Sunday
10-Oct-2021,Dry Fish & Rice,55,100,5500,282,Sunday
10-Oct-2021,Special Thali,28,160,4480,282,Sunday
11-Oct-2021,Rice & Dal Thali,51,80,4080,283,Monday
11-Oct-2021,Fish Curry Plate,42,120,5040,283,Monday
11-Oct-2021,Vegetable Khichuri,20,70,1400,283,Monday
11-Oct-2021,Dry Fish & Rice,40,100,4000,283,Monday
11-Oct-2021,Special Thali,28,160,4480,283,Monday
12-Oct-2021,Rice & Dal Thali,68,80,5440,284,Tuesday
12-Oct-2021,Fish Curry Plate,54,120,6480,284,Tuesday
12-Oct-2021,Vegetable Khichuri,36,70,2520,284,Tuesday
12-Oct-2021,Dry Fish & Rice,34,100,3400,284,Tuesday
12-Oct-2021,Special Thali,33,160,5280,284,Tuesday
13-Oct-2021,Rice & Dal Thali,75,80,6000,285,Wednesday
13-Oct-2021,Fish Curry Plate,45,120,5400,285,Wednesday
13-Oct-2021,Vegetable Khichuri,23,70,1610,285,Wednesday
13-Oct-2021,Dry Fish & Rice,46,100,4600,285,Wednesday
13-Oct-2021,Special Thali,28,160,4480,285,Wednesday
14-Oct-2021,Rice & Dal Thali,56,80,4480,286,Thursday
14-Oct-2021,Fish Curry Plate,53,120,6360,286,Thursday
14-Oct-2021,Vegetable Khichuri,35,70,2450,286,Thursday
14-Oct-2021,Dry Fish & Rice,49,100,4900,286,Thursday
14-Oct-2021,Special Thali,27,160,4320,286,Thursday
15-Oct-2021,Rice & Dal Thali,106,80,8480,287,Friday
15-Oct-2021,Fish Curry Plate,46,120,5520,287,Friday
15-Oct-2021,Vegetable Khichuri,32,70,2240,287,Friday
15-Oct-2021,Dry Fish & Rice,65,100,6500,287,Friday
15-Oct-2021,Special Thali,24,160,3840,287,Friday
16-Oct-2021,Rice & Dal Thali,95,80,7600,288,Saturday
16-Oct-2021,Fish Curry Plate,51,120,6120,288,Saturday
16-Oct-2021,Vegetable Khichuri,53,70,3710,288,Saturday
16-Oct-2021,Dry Fish & Rice,51,100,5100,288,Saturday
16-Oct-2021,Special Thali,36,160,5760,288,Saturday
17-Oct-2021,Rice & Dal Thali,86,80,6880,289,Sunday
17-Oct-2021,Fish Curry Plate,42,120,5040,289,Sunday
17-Oct-2021,Vegetable Khichuri,40,70,2800,289,Sunday
17-Oct-2021,Dry Fish & Rice,49,100,4900,289,Sunday
17-Oct-2021,Special Thali,20,160,3200,289,Sunday
18-Oct-2021,Rice & Dal Thali,58,80,4640,290,Monday
18-Oct-2021,Fish Curry Plate,52,120,6240,290,Monday
18-Oct-2021,Vegetable Khichuri,47,70,3290,290,Monday
18-Oct-2021,Dry Fish & Rice,31,100,3100,290,Monday
18-Oct-2021,Special Thali,24,160,3840,290,Monday
19-Oct-2021,Rice & Dal Thali,56,80,4480,291,Tuesday
19-Oct-2021,Fish Curry Plate,29,120,3480,291,Tuesday
19-Oct-2021,Vegetable Khichuri,32,70,2240,291,Tuesday
19-Oct-2021,Dry Fish & Rice,40,100,4000,291,Tuesday
19-Oct-2021,Special Thali,24,160,3840,291,Tuesday
20-Oct-2021,Rice & Dal Thali,89,80,7120,292,Wednesday
20-Oct-2021,Fish Curry Plate,36,120,4320,292,Wednesday
20-Oct-2021,Vegetable Khichuri,39,70,2730,292,Wednesday
20-Oct-2021,Dry Fish & Rice,39,100,3900,292,Wednesday
20-Oct-2021,Special Thali,28,160,4480,292,Wednesday
21-Oct-2021,Rice & Dal Thali,83,80,6640,293,Thursday
21-Oct-2021,Fish Curry Plate,42,120,5040,293,Thursday
21-Oct-2021,Vegetable Khichuri,40,70,2800,293,Thursday
21-Oct-2021,Dry Fish & Rice,52,100,5200,293,Thursday
21-Oct-2021,Special Thali,31,160,4960,293,Thursday
22-Oct-2021,Rice & Dal Thali,89,80,7120,294,Friday
22-Oct-2021,Fish Curry Plate,50,120,6000,294,Friday
22-Oct-2021,Vegetable Khichuri,44,70,3080,294,Friday
22-Oct-2021,Dry Fish & Rice,66,100,6600,294,Friday
22-Oct-2021,Special Thali,36,160,5760,294,Friday
23-Oct-2021,Rice & Dal Thali,85,80,6800,295,Saturday
23-Oct-2021,Fish Curry Plate,57,120,6840,295,Saturday
23-Oct-2021,Vegetable Khichuri,48,70,3360,295,Saturday
23-Oct-2021,Dry Fish & Rice,37,100,3700,295,Saturday
23-Oct-2021,Special Thali,39,160,6240,295,Saturday
24-Oct-2021,Rice & Dal Thali,92,80,7360,296,Sunday
24-Oct-2021,Fish Curry Plate,43,120,5160,296,Sunday
24-Oct-2021,Vegetable Khichuri,33,70,2310,296,Sunday
24-Oct-2021,Dry Fish & Rice,46,100,4600,296,Sunday
24-Oct-2021,Special Thali,25,160,4000,296,Sunday
25-Oct-2021,Rice & Dal Thali,82,80,6560,297,Monday
25-Oct-2021,Fish Curry Plate,52,120,6240,297,Monday
25-Oct-2021,Vegetable Khichuri,37,70,2590,297,Monday
25-Oct-2021,Dry Fish & Rice,44,100,4400,297,Monday
25-Oct-2021,Special Thali,35,160,5600,297,Monday
26-Oct-2021,Rice & Dal Thali,100,80,8000,298,Tuesday
26-Oct-2021,Fish Curry Plate,53,120,6360,298,Tuesday
26-Oct-2021,Vegetable Khichuri,20,70,1400,298,Tuesday
26-Oct-2021,Dry Fish & Rice,45,100,4500,298,Tuesday
26-Oct-2021,Special Thali,19,160,3040,298,Tuesday
27-Oct-2021,Rice & Dal Thali,81,80,6480,299,Wednesday
27-Oct-2021,Fish Curry Plate,54,120,6480,299,Wednesday
27-Oct-2021,Vegetable Khichuri,48,70,3360,299,Wednesday
27-Oct-2021,Dry Fish & Rice,47,100,4700,299,Wednesday
27-Oct-2021,Special Thali,24,160,3840,299,Wednesday
28-Oct-2021,Rice & Dal Thali,79,80,6320,300,Thursday
28-Oct-2021,Fish Curry Plate,41,120,4920,300,Thursday
28-Oct-2021,Vegetable Khichuri,30,70,2100,300,Thursday
28-Oct-2021,Dry Fish & Rice,35,100,3500,300,Thursday
28-Oct-2021,Special Thali,24,160,3840,300,Thursday
29-Oct-2021,Rice & Dal Thali,108,80,8640,301,Friday
29-Oct-2021,Fish Curry Plate,57,120,6840,301,Friday
29-Oct-2021,Vegetable Khichuri,41,70,2870,301,Friday
29-Oct-2021,Dry Fish & Rice,52,100,5200,301,Friday
29-Oct-2021,Special Thali,39,160,6240,301,Friday
30-Oct-2021,Rice & Dal Thali,67,80,5360,302,Saturday
30-Oct-2021,Fish Curry Plate,42,120,5040,302,Saturday
30-Oct-2021,Vegetable Khichuri,30,70,2100,302,Saturday
30-Oct-2021,Dry Fish & Rice,45,100,4500,302,Saturday
30-Oct-2021,Special Thali,30,160,4800,302,Saturday
31-Oct-2021,Rice & Dal Thali,67,80,5360,303,Sunday
31-Oct-2021,Fish Curry Plate,54,120,6480,303,Sunday
31-Oct-2021,Vegetable Khichuri,24,70,1680,303,Sunday
31-Oct-2021,Dry Fish & Rice,29,100,2900,303,Sunday
31-Oct-2021,Special Thali,36,160,5760,303,Sunday
01-Nov-2021,Rice & Dal Thali,75,80,6000,304,Monday
01-Nov-2021,Fish Curry Plate,44,120,5280,304,Monday
01-Nov-2021,Vegetable Khichuri,45,70,3150,304,Monday
01-Nov-2021,Dry Fish & Rice,33,100,3300,304,Monday
01-Nov-2021,Special Thali,25,160,4000,304,Monday
02-Nov-2021,Rice & Dal Thali,73,80,5840,305,Tuesday
02-Nov-2021,Fish Curry Plate,60,120,7200,305,Tuesday
02-Nov-2021,Vegetable Khichuri,29,70,2030,305,Tuesday
02-Nov-2021,Dry Fish & Rice,50,100,5000,305,Tuesday
02-Nov-2021,Special Thali,21,160,3360,305,Tuesday
03-Nov-2021,Rice & Dal Thali,83,80,6640,306,Wednesday
03-Nov-2021,Fish Curry Plate,61,120,7320,306,Wednesday
03-Nov-2021,Vegetable Khichuri,37,70,2590,306,Wednesday
03-Nov-2021,Dry Fish & Rice,37,100,3700,306,Wednesday
03-Nov-2021,Special Thali,31,160,4960,306,Wednesday
04-Nov-2021,Rice & Dal Thali,85,80,6800,307,Thursday
04-Nov-2021,Fish Curry Plate,48,120,5760,307,Thursday
04-Nov-2021,Vegetable Khichuri,37,70,2590,307,Thursday
04-Nov-2021,Dry Fish & Rice,38,100,3800,307,Thursday
04-Nov-2021,Special Thali,32,160,5120,307,Thursday
05-Nov-2021,Rice & Dal Thali,110,80,8800,308,Friday
05-Nov-2021,Fish Curry Plate,67,120,8040,308,Friday
05-Nov-2021,Vegetable Khichuri,59,70,4130,308,Friday
05-Nov-2021,Dry Fish & Rice,65,100,6500,308,Friday
05-Nov-2021,Special Thali,36,160,5760,308,Friday
06-Nov-2021,Rice & Dal Thali,86,80,6880,309,Saturday
06-Nov-2021,Fish Curry Plate,59,120,7080,309,Saturday
06-Nov-2021,Vegetable Khichuri,51,70,3570,309,Saturday
06-Nov-2021,Dry Fish & Rice,47,100,4700,309,Saturday
06-Nov-2021,Special Thali,37,160,5920,309,Saturday
07-Nov-2021,Rice & Dal Thali,63,80,5040,310,Sunday
07-Nov-2021,Fish Curry Plate,55,120,6600,310,Sunday
07-Nov-2021,Vegetable Khichuri,35,70,2450,310,Sunday
07-Nov-2021,Dry Fish & Rice,34,100,3400,310,Sunday
07-Nov-2021,Special Thali,26,160,4160,310,Sunday
08-Nov-2021,Rice & Dal Thali,91,80,7280,311,Monday
08-Nov-2021,Fish Curry Plate,38,120,4560,311,Monday
08-Nov-2021,Vegetable Khichuri,31,70,2170,311,Monday
08-Nov-2021,Dry Fish & Rice,44,100,4400,311,Monday
08-Nov-2021,Special Thali,27,160,4320,311,Monday
09-Nov-2021,Rice & Dal Thali,57,80,4560,312,Tuesday
09-Nov-2021,Fish Curry Plate,46,120,5520,312,Tuesday
09-Nov-2021,Vegetable Khichuri,38,70,2660,312,Tuesday
09-Nov-2021,Dry Fish & Rice,34,100,3400,312,Tuesday
09-Nov-2021,Special Thali,30,160,4800,312,Tuesday
10-Nov-2021,Rice & Dal Thali,107,80,8560,313,Wednesday
10-Nov-2021,Fish Curry Plate,67,120,8040,313,Wednesday
10-Nov-2021,Vegetable Khichuri,30,70,2100,313,Wednesday
10-Nov-2021,Dry Fish & Rice,43,100,4300,313,Wednesday
10-Nov-2021,Special Thali,19,160,3040,313,Wednesday
11-Nov-2021,Rice & Dal Thali,55,80,4400,314,Thursday
11-Nov-2021,Fish Curry Plate,46,120,5520,314,Thursday
11-Nov-2021,Vegetable Khichuri,36,70,2520,314,Thursday
11-Nov-2021,Dry Fish & Rice,50,100,5000,314,Thursday
11-Nov-2021,Special Thali,37,160,5920,314,Thursday
12-Nov-2021,Rice & Dal Thali,124,80,9920,315,Friday
12-Nov-2021,Fish Curry Plate,59,120,7080,315,Friday
12-Nov-2021,Vegetable Khichuri,51,70,3570,315,Friday
12-Nov-2021,Dry Fish & Rice,60,100,6000,315,Friday
12-Nov-2021,Special Thali,42,160,6720,315,Friday
13-Nov-2021,Rice & Dal Thali,86,80,6880,316,Saturday
13-Nov-2021,Fish Curry Plate,59,120,7080,316,Saturday
13-Nov-2021,Vegetable Khichuri,55,70,3850,316,Saturday
13-Nov-2021,Dry Fish & Rice,63,100,6300,316,Saturday
13-Nov-2021,Special Thali,23,160,3680,316,Saturday
14-Nov-2021,Rice & Dal Thali,48,80,3840,317,Sunday
14-Nov-2021,Fish Curry Plate,48,120,5760,317,Sunday
14-Nov-2021,Vegetable Khichuri,32,70,2240,317,Sunday
14-Nov-2021,Dry Fish & Rice,42,100,4200,317,Sunday
14-Nov-2021,Special Thali,24,160,3840,317,Sunday
15-Nov-2021,Rice & Dal Thali,68,80,5440,318,Monday
15-Nov-2021,Fish Curry Plate,34,120,4080,318,Monday
15-Nov-2021,Vegetable Khichuri,47,70,3290,318,Monday
15-Nov-2021,Dry Fish & Rice,52,100,5200,318,Monday
15-Nov-2021,Special Thali,30,160,4800,318,Monday
16-Nov-2021,Rice & Dal Thali,77,80,6160,319,Tuesday
16-Nov-2021,Fish Curry Plate,37,120,4440,319,Tuesday
16-Nov-2021,Vegetable Khichuri,41,70,2870,319,Tuesday
16-Nov-2021,Dry Fish & Rice,39,100,3900,319,Tuesday
16-Nov-2021,Special Thali,27,160,4320,319,Tuesday
17-Nov-2021,Rice & Dal Thali,58,80,4640,320,Wednesday
17-Nov-2021,Fish Curry Plate,45,120,5400,320,Wednesday
17-Nov-2021,Vegetable Khichuri,44,70,3080,320,Wednesday
17-Nov-2021,Dry Fish & Rice,47,100,4700,320,Wednesday
17-Nov-2021,Special Thali,35,160,5600,320,Wednesday
18-Nov-2021,Rice & Dal Thali,75,80,6000,321,Thursday
18-Nov-2021,Fish Curry Plate,55,120,6600,321,Thursday
18-Nov-2021,Vegetable Khichuri,40,70,2800,321,Thursday
18-Nov-2021,Dry Fish & Rice,48,100,4800,321,Thursday
18-Nov-2021,Special Thali,26,160,4160,321,Thursday
19-Nov-2021,Rice & Dal Thali,123,80,9840,322,Friday
19-Nov-2021,Fish Curry Plate,72,120,8640,322,Friday
19-Nov-2021,Vegetable Khichuri,55,70,3850,322,Friday
19-Nov-2021,Dry Fish & Rice,71,100,7100,322,Friday
19-Nov-2021,Special Thali,38,160,6080,322,Friday
20-Nov-2021,Rice & Dal Thali,112,80,8960,323,Saturday
20-Nov-2021,Fish Curry Plate,65,120,7800,323,Saturday
20-Nov-2021,Vegetable Khichuri,37,70,2590,323,Saturday
20-Nov-2021,Dry Fish & Rice,47,100,4700,323,Saturday
20-Nov-2021,Special Thali,34,160,5440,323,Saturday
21-Nov-2021,Rice & Dal Thali,98,80,7840,324,Sunday
21-Nov-2021,Fish Curry Plate,50,120,6000,324,Sunday
21-Nov-2021,Vegetable Khichuri,39,70,2730,324,Sunday
21-Nov-2021,Dry Fish & Rice,52,100,5200,324,Sunday
21-Nov-2021,Special Thali,31,160,4960,324,Sunday
22-Nov-2021,Rice & Dal Thali,95,80,7600,325,Monday
22-Nov-2021,Fish Curry Plate,56,120,6720,325,Monday
22-Nov-2021,Vegetable Khichuri,44,70,3080,325,Monday
22-Nov-2021,Dry Fish & Rice,42,100,4200,325,Monday
22-Nov-2021,Special Thali,22,160,3520,325,Monday
23-Nov-2021,Rice & Dal Thali,76,80,6080,326,Tuesday
23-Nov-2021,Fish Curry Plate,47,120,5640,326,Tuesday
23-Nov-2021,Vegetable Khichuri,42,70,2940,326,Tuesday
23-Nov-2021,Dry Fish & Rice,53,100,5300,326,Tuesday
23-Nov-2021,Special Thali,30,160,4800,326,Tuesday
24-Nov-2021,Rice & Dal Thali,81,80,6480,327,Wednesday
24-Nov-2021,Fish Curry Plate,62,120,7440,327,Wednesday
24-Nov-2021,Vegetable Khichuri,39,70,2730,327,Wednesday
24-Nov-2021,Dry Fish & Rice,38,100,3800,327,Wednesday
24-Nov-2021,Special Thali,33,160,5280,327,Wednesday
25-Nov-2021,Rice & Dal Thali,66,80,5280,328,Thursday
25-Nov-2021,Fish Curry Plate,50,120,6000,328,Thursday
25-Nov-2021,Vegetable Khichuri,34,70,2380,328,Thursday
25-Nov-2021,Dry Fish & Rice,53,100,5300,328,Thursday
25-Nov-2021,Special Thali,34,160,5440,328,Thursday
26-Nov-2021,Rice & Dal Thali,94,80,7520,329,Friday
26-Nov-2021,Fish Curry Plate,54,120,6480,329,Friday
26-Nov-2021,Vegetable Khichuri,39,70,2730,329,Friday
26-Nov-2021,Dry Fish & Rice,46,100,4600,329,Friday
26-Nov-2021,Special Thali,38,160,6080,329,Friday
27-Nov-2021,Rice & Dal Thali,71,80,5680,330,Saturday
27-Nov-2021,Fish Curry Plate,49,120,5880,330,Saturday
27-Nov-2021,Vegetable Khichuri,36,70,2520,330,Saturday
27-Nov-2021,Dry Fish & Rice,59,100,5900,330,Saturday
27-Nov-2021,Special Thali,25,160,4000,330,Saturday
28-Nov-2021,Rice & Dal Thali,112,80,8960,331,Sunday
28-Nov-2021,Fish Curry Plate,47,120,5640,331,Sunday
28-Nov-2021,Vegetable Khichuri,26,70,1820,331,Sunday
28-Nov-2021,Dry Fish & Rice,43,100,4300,331,Sunday
28-Nov-2021,Special Thali,26,160,4160,331,Sunday
29-Nov-2021,Rice & Dal Thali,53,80,4240,332,Monday
29-Nov-2021,Fish Curry Plate,36,120,4320,332,Monday
29-Nov-2021,Vegetable Khichuri,53,70,3710,332,Monday
29-Nov-2021,Dry Fish & Rice,36,100,3600,332,Monday
29-Nov-2021,Special Thali,26,160,4160,332,Monday
30-Nov-2021,Rice & Dal Thali,84,80,6720,333,Tuesday
30-Nov-2021,Fish Curry Plate,36,120,4320,333,Tuesday
30-Nov-2021,Vegetable Khichuri,39,70,2730,333,Tuesday
30-Nov-2021,Dry Fish & Rice,36,100,3600,333,Tuesday
30-Nov-2021,Special Thali,26,160,4160,333,Tuesday
01-Dec-2021,Rice & Dal Thali,56,80,4480,334,Wednesday
01-Dec-2021,Fish Curry Plate,51,120,6120,334,Wednesday
01-Dec-2021,Vegetable Khichuri,41,70,2870,334,Wednesday
01-Dec-2021,Dry Fish & Rice,47,100,4700,334,Wednesday
01-Dec-2021,Special Thali,25,160,4000,334,Wednesday
02-Dec-2021,Rice & Dal Thali,77,80,6160,335,Thursday
02-Dec-2021,Fish Curry Plate,52,120,6240,335,Thursday
02-Dec-2021,Vegetable Khichuri,32,70,2240,335,Thursday
02-Dec-2021,Dry Fish & Rice,39,100,3900,335,Thursday
02-Dec-2021,Special Thali,27,160,4320,335,Thursday
03-Dec-2021,Rice & Dal Thali,146,80,11680,336,Friday
03-Dec-2021,Fish Curry Plate,68,120,8160,336,Friday
03-Dec-2021,Vegetable Khichuri,29,70,2030,336,Friday
03-Dec-2021,Dry Fish & Rice,44,100,4400,336,Friday
03-Dec-2021,Special Thali,31,160,4960,336,Friday
04-Dec-2021,Rice & Dal Thali,103,80,8240,337,Saturday
04-Dec-2021,Fish Curry Plate,68,120,8160,337,Saturday
04-Dec-2021,Vegetable Khichuri,40,70,2800,337,Saturday
04-Dec-2021,Dry Fish & Rice,52,100,5200,337,Saturday
04-Dec-2021,Special Thali,34,160,5440,337,Saturday
05-Dec-2021,Rice & Dal Thali,98,80,7840,338,Sunday
05-Dec-2021,Fish Curry Plate,60,120,7200,338,Sunday
05-Dec-2021,Vegetable Khichuri,36,70,2520,338,Sunday
05-Dec-2021,Dry Fish & Rice,47,100,4700,338,Sunday
05-Dec-2021,Special Thali,29,160,4640,338,Sunday
06-Dec-2021,Rice & Dal Thali,95,80,7600,339,Monday
06-Dec-2021,Fish Curry Plate,46,120,5520,339,Monday
06-Dec-2021,Vegetable Khichuri,34,70,2380,339,Monday
06-Dec-2021,Dry Fish & Rice,37,100,3700,339,Monday
06-Dec-2021,Special Thali,22,160,3520,339,Monday
07-Dec-2021,Rice & Dal Thali,79,80,6320,340,Tuesday
07-Dec-2021,Fish Curry Plate,39,120,4680,340,Tuesday
07-Dec-2021,Vegetable Khichuri,36,70,2520,340,Tuesday
07-Dec-2021,Dry Fish & Rice,51,100,5100,340,Tuesday
07-Dec-2021,Special Thali,26,160,4160,340,Tuesday
08-Dec-2021,Rice & Dal Thali,72,80,5760,341,Wednesday
08-Dec-2021,Fish Curry Plate,48,120,5760,341,Wednesday
08-Dec-2021,Vegetable Khichuri,33,70,2310,341,Wednesday
08-Dec-2021,Dry Fish & Rice,54,100,5400,341,Wednesday
08-Dec-2021,Special Thali,22,160,3520,341,Wednesday
09-Dec-2021,Rice & Dal Thali,106,80,8480,342,Thursday
09-Dec-2021,Fish Curry Plate,51,120,6120,342,Thursday
09-Dec-2021,Vegetable Khichuri,38,70,2660,342,Thursday
09-Dec-2021,Dry Fish & Rice,59,100,5900,342,Thursday
09-Dec-2021,Special Thali,28,160,4480,342,Thursday
10-Dec-2021,Rice & Dal Thali,86,80,6880,343,Friday
10-Dec-2021,Fish Curry Plate,71,120,8520,343,Friday
10-Dec-2021,Vegetable Khichuri,65,70,4550,343,Friday
10-Dec-2021,Dry Fish & Rice,62,100,6200,343,Friday
10-Dec-2021,Special Thali,46,160,7360,343,Friday
11-Dec-2021,Rice & Dal Thali,108,80,8640,344,Saturday
11-Dec-2021,Fish Curry Plate,49,120,5880,344,Saturday
11-Dec-2021,Vegetable Khichuri,53,70,3710,344,Saturday
11-Dec-2021,Dry Fish & Rice,44,100,4400,344,Saturday
11-Dec-2021,Special Thali,28,160,4480,344,Saturday
12-Dec-2021,Rice & Dal Thali,87,80,6960,345,Sunday
12-Dec-2021,Fish Curry Plate,59,120,7080,345,Sunday
12-Dec-2021,Vegetable Khichuri,37,70,2590,345,Sunday
12-Dec-2021,Dry Fish & Rice,55,100,5500,345,Sunday
12-Dec-2021,Special Thali,33,160,5280,345,Sunday
13-Dec-2021,Rice & Dal Thali,91,80,7280,346,Monday
13-Dec-2021,Fish Curry Plate,42,120,5040,346,Monday
13-Dec-2021,Vegetable Khichuri,41,70,2870,346,Monday
13-Dec-2021,Dry Fish & Rice,46,100,4600,346,Monday
13-Dec-2021,Special Thali,26,160,4160,346,Monday
